xi,omega,alpha,mods_id,name,value,params_1
450.5745242511611,45.24017785492665,0.6427871934388903,med_wlt,hgt_cat,"(65,67]",1
167.82141945752866,31.320566921930833,-0.6537564795402858,med_dist,hgt_cat,"(65,67]",1
22.915238354934196,7.074437770186413,1.4932850980012673,post_tx_death,hgt_cat,"(65,67]",1
0.08440614982771391,0.02676090874696612,1.4656849963214411,ptd_ppy,hgt_cat,"(65,67]",1
9.668617866640146,2.7614291762191794,2.1239165415514827,med_offer,hgt_cat,"(65,67]",1
334.0415962733274,19.039402407958704,-0.8569810987815604,can_count,hgt_cat,"(67,70]",1
270.1597647477107,17.73201934211729,-0.9590919644262993,tx_count,hgt_cat,"(67,70]",1
19.320782063615127,5.93177932477012,1.1934746621089032,wait_death,hgt_cat,"(67,70]",1
0.03464818814147064,0.012776022556596238,1.667562041015452,wld_ppy,hgt_cat,"(67,70]",1
0.47990175566621424,0.03447745914620861,0.47025393031168305,tx_ppy,hgt_cat,"(67,70]",1
408.98800120666226,40.03617320545879,1.1571502316221398,med_wlt,hgt_cat,"(67,70]",1
180.02540586787435,28.19610550603991,-0.9334957730582589,med_dist,hgt_cat,"(67,70]",1
38.46343744593326,8.645025008736667,1.2618995331633158,post_tx_death,hgt_cat,"(67,70]",1
0.0924264102141627,0.020331112425619368,1.1073050414785945,ptd_ppy,hgt_cat,"(67,70]",1
9.464993318181058,1.9853244035931057,1.6078399546290392,med_offer,hgt_cat,"(67,70]",1
242.1522633227816,14.254328292352554,-0.3265235896424203,can_count,hgt_cat,"(70, Inf]",1
206.5078627834702,13.937148006563415,-0.678225945385436,tx_count,hgt_cat,"(70, Inf]",1
12.903661036492807,4.568090415735031,0.8887963009397549,wait_death,hgt_cat,"(70, Inf]",1
0.032645834905869024,0.01309804677163281,1.2098038468612544,wld_ppy,hgt_cat,"(70, Inf]",1
0.494894187876856,0.05440435471736249,1.6906686298083655,tx_ppy,hgt_cat,"(70, Inf]",1
375.58951262466525,49.174430757905576,1.8426403156016018,med_wlt,hgt_cat,"(70, Inf]",1
178.67274642451181,29.774480186435472,0.8831558628926522,med_dist,hgt_cat,"(70, Inf]",1
32.50221377010184,5.906432660888229,0.41807142660360985,post_tx_death,hgt_cat,"(70, Inf]",1
0.09408720777467822,0.02120205286126174,0.9013992879010324,ptd_ppy,hgt_cat,"(70, Inf]",1
6.576701803981266,1.4776562699978268,1.172466062263013,med_offer,hgt_cat,"(70, Inf]",1
1280.7717192998066,3.7684888591285066,1.5845474557333885,can_count,hgt_cat,NA,1
983.3066433457885,21.240845930561996,-1.0887086635933325,tx_count,hgt_cat,NA,1
95.1004559086004,11.165448132911093,0.8244739731316899,wait_death,hgt_cat,NA,1
0.04185198726882224,0.005616062500062098,1.090277871549493,wld_ppy,hgt_cat,NA,1
0.4215481104118502,0.02042683687583179,1.4688843154108033,tx_ppy,hgt_cat,NA,1
466.9252900833513,19.824748826180638,0.6703783582253033,med_wlt,hgt_cat,NA,1
161.3347552769021,13.219596239680646,0.5064458503618061,med_dist,hgt_cat,NA,1
162.5931782903343,13.04321815450657,-0.5210383580420047,post_tx_death,hgt_cat,NA,1
0.10158157888663692,0.008227665024016888,-0.04521544384587793,ptd_ppy,hgt_cat,NA,1
9.556092539748954,0.7744952749114921,0.63130480146604,med_offer,hgt_cat,NA,1
496.32259781261973,21.638141668763005,-0.9441840240112015,can_count,abo,A,1
428.9923191001737,20.90267923870461,-1.0793082680764323,tx_count,abo,A,1
21.825955542386673,7.205184778266096,1.7619457361982236,wait_death,abo,A,1
0.028849744323655918,0.00974833963868587,1.8118785532083097,wld_ppy,abo,A,1
0.533307004871637,0.03546695149981302,1.0906288317807273,tx_ppy,abo,A,1
383.34038156412896,25.66776027076188,0.8106185313160658,med_wlt,abo,A,1
182.89587681874391,18.811893925061227,-0.17351259187990134,med_dist,abo,A,1
73.43424502706647,8.734308049162083,-0.2683526168700771,post_tx_death,abo,A,1
0.09443415184599449,0.014938223135409608,0.9565774899083694,ptd_ppy,abo,A,1
8.786044844089208,1.3943382313029618,1.3854333398996272,med_offer,abo,A,1
44.82076978195625,7.409980828979034,0.5559749551839249,can_count,abo,AB,1
38.68241605265172,8.299297711838864,1.2385797757567856,tx_count,abo,AB,1
-0.029365690462406002,2.239822009413307,183.44614814837476,wait_death,abo,AB,1
-4.499105763791679e-4,0.03427885232749781,183.44614814837476,wld_ppy,abo,AB,1
0.5344788533828492,0.1775518834478452,2.8978899949933363,tx_ppy,abo,AB,1
257.1248857841537,108.29799757756399,2.6130128761786526,med_wlt,abo,AB,1
195.39880575442334,92.94828553124526,2.1512681624899908,med_dist,abo,AB,1
5.8520080063827375,3.4703748691957435,1.2158848029071667,post_tx_death,abo,AB,1
0.07306129364317367,0.047810915526132286,1.417899569550741,ptd_ppy,abo,AB,1
3.8409025208760914,3.291142074406309,4.3362715968942425,med_offer,abo,AB,1
140.49327057171988,15.062960866211998,1.1635330255159062,can_count,abo,B,1
117.42810961030024,13.505210841764052,1.1855744730771345,tx_count,abo,B,1
