mods_id,xi,omega,alpha,name,value,params_1,wl_weight,post_tx_weight,efficiency_weight,cpra_weight,peds_weight,pld_weight,bio_weight,abo_weight,height_weight,cost_weight,distance_weight,method
ptd_ppy,8.902178911079451,1.030632291140298,-0.4271233217510833,age_cat,"(35,50]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,3412.6198405710197,73.35709191303907,0.9639087443319576,age_cat,"(50,65]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,2437.3940375602174,58.088049874182715,0.7919214171770635,age_cat,"(50,65]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,276.1328924572993,19.57771316186757,-0.6773496413565725,age_cat,"(50,65]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,13.38466682007641,0.993948324628627,0.653161264271348,age_cat,"(50,65]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,122.4984185161041,7.299998314026494,1.7260746976263606,age_cat,"(50,65]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,81.04986223298552,4.424671669374581,0.4778960217657998,age_cat,"(50,65]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,218.52915278385757,8.933420510468379,0.8417237451881594,age_cat,"(50,65]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,283.6840054986791,19.991183690962146,0.8120392250190391,age_cat,"(50,65]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.288737667377914,0.7349308568934754,0.8789292320044418,age_cat,"(50,65]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,2084.524261186565,58.937194008463,0.9150686083035344,age_cat,"(65, Inf]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1315.7125393440365,47.00618944358639,0.8492700938490659,age_cat,"(65, Inf]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,253.3601910797053,21.557002902134595,-1.2757146407350006,age_cat,"(65, Inf]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,20.09631839894698,1.7113363944736744,-0.9664043477806732,age_cat,"(65, Inf]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,103.70329570846664,6.199719959548023,0.9084191059476292,age_cat,"(65, Inf]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,93.73206255635476,6.293720813724723,0.6940287749573489,age_cat,"(65, Inf]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,228.96141482760277,14.700643883047224,1.1500034027441437,age_cat,"(65, Inf]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,194.5415219062465,16.50780282865203,0.8592386386269819,age_cat,"(65, Inf]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,14.76506578876876,1.1120462141774303,-0.6199296349027014,age_cat,"(65, Inf]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,3141.641232372154,67.21105605791163,-0.5530872541086115,male,0,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,2021.772835138216,57.25623859074049,-0.918090572050537,male,0,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,293.7097092448909,19.426201814776817,-0.5112341591226767,male,0,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,13.949144877666532,1.1017070404883305,1.0229550703092285,male,0,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,98.2436447364994,5.363806402145715,1.034407611508369,male,0,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,101.4290732994611,6.254718494711062,1.0315397024782462,male,0,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,212.48228212959552,8.41094513137257,0.5584464236039351,male,0,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,224.8893010036102,17.138364193245486,0.7218101138735501,male,0,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.1543019084904,0.7956553221870506,0.8236032863745888,male,0,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,4180.872304148788,69.39895624447274,-0.43237708841089606,male,1,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,3039.617809304296,66.69370828234906,1.2748950195975808,male,1,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,321.08656675550264,24.618372790628865,0.906192138081572,male,1,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,16.113858582673167,1.0109152583449692,0.3660593654991495,male,1,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,146.1208087614149,8.12296377235249,1.2809289225223472,male,1,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,70.68035005145695,3.862698991152448,-0.24003356958374145,male,1,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,222.4054463166175,9.716794551990606,1.2667664004469272,male,1,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,379.10759950115136,23.093097754918336,0.8475562453356695,male,1,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.36799419445406,0.5969028384488142,0.24789468719557495,male,1,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1812.041114970011,52.7371488865713,-0.7864881308859022,reg,Midwest,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1304.1506782981348,41.075464256290736,0.9000719348759534,reg,Midwest,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,118.6230206477685,15.742745058784823,1.297780885410144,reg,Midwest,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,12.623314581343482,1.5955674422821275,1.1295901252613052,reg,Midwest,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,135.66039217989515,9.023300094856603,0.81235555630787,reg,Midwest,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,69.57015670886526,6.518080118415024,1.3003921185871985,reg,Midwest,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,241.9795785963003,12.565771857159866,0.882486341090942,reg,Midwest,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,155.74118587664515,14.8748511454996,0.8637132900470228,reg,Midwest,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.779921372699675,0.9135453778511528,0.42389526145675543,reg,Midwest,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1563.9896736790424,48.879509559955686,-0.7033645011803459,reg,Northeast,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,920.7597111078784,40.161921830615064,1.150111072886361,reg,Northeast,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,143.63951286417,16.813396232826165,1.1812216741359995,reg,Northeast,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,14.742017729152224,1.79779264566406,1.3446908349975848,reg,Northeast,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,93.87704742221342,7.16297027030745,0.9135394087842814,reg,Northeast,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,104.63098074437852,7.705268193142552,0.6075022418049154,reg,Northeast,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,174.35304482034513,21.650311701912724,-1.7533629123315395,reg,Northeast,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,119.20602746913856,10.9727803536878,-0.6631741009825176,reg,Northeast,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.722952434757874,1.1029988952458176,0.5530324704473868,reg,Northeast,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,2423.153458425745,64.16642857494466,0.9012179258609696,reg,South,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1800.9858330525558,42.75508574850434,0.3752095240145756,reg,South,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,182.43136598143488,17.734746341019587,0.9200194785421202,reg,South,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,15.133493013442292,1.2869359824840034,0.31945184637856616,reg,South,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,139.24131822476875,9.997757280270354,1.5590370031498737,reg,South,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,70.93336670460018,4.667928266183065,0.38911425698395075,reg,South,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,235.36571570881415,10.909847767679238,-0.9866474900502048,reg,South,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,234.55427319921543,17.566828722139384,-0.949009530680392,reg,South,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.51274658884489,0.8274798510486183,-0.6939534143451892,reg,South,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1466.9794456177617,47.16685102318494,0.7499683675717159,reg,West,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,972.4176716751502,34.21798487928009,0.7216285432348294,reg,West,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,154.78463414442456,16.15455528838115,-0.8453174842482536,reg,West,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,16.272748146211164,1.902295855921275,1.0225759325122503,reg,West,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,109.9443410079614,10.958299431352136,1.6222896860397955,reg,West,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,87.8227167595283,9.248047944074829,1.4877882002240648,reg,West,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,208.3993855625782,27.71238732270123,2.897316970629104,reg,West,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,115.32747814661398,12.981595056205345,0.6779731349694472,reg,West,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.323628846851,1.3838964248843912,1.148451593170975,reg,West,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,948.2280136644068,42.37135392228928,0.8636551065905866,wlauc_cat,"(-Inf,250]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,657.0477732076291,37.923590607022945,1.2352630155259012,wlauc_cat,"(-Inf,250]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,208.34598040766772,16.52395554604218,-0.6187794997849353,wlauc_cat,"(-Inf,250]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,102.18087876218478,14.656499866671638,1.2552571429317572,wlauc_cat,"(-Inf,250]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,348.30731887852943,42.18774673113936,1.4992057400432377,wlauc_cat,"(-Inf,250]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,17.540006238051514,2.1978174453148145,1.565200745051652,wlauc_cat,"(-Inf,250]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,271.1800693846467,14.391393537932588,-1.1897916195927465,wlauc_cat,"(-Inf,250]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,93.62757241901848,12.646862251061966,1.0183653744394074,wlauc_cat,"(-Inf,250]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,13.129893947417724,1.7077020469593551,0.907646023324075,wlauc_cat,"(-Inf,250]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1088.2760962079665,43.092423300433865,1.124445846706872,wlauc_cat,"(250,300]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,703.3554679710993,30.67193458886867,-0.6593739755202686,wlauc_cat,"(250,300]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,160.96263396718516,13.436101807027647,-0.4955713367469532,wlauc_cat,"(250,300]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,29.68356324181885,2.932633142603634,0.6734884689571387,wlauc_cat,"(250,300]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,130.1357024657742,11.548989199536546,1.1282418069710674,wlauc_cat,"(250,300]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,78.21240564522239,5.658915191015992,0.6510891640070166,wlauc_cat,"(250,300]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,203.14056840261676,14.36056001587401,0.5590546310126182,wlauc_cat,"(250,300]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,89.36772385251912,10.117186950300017,0.4578198533709168,wlauc_cat,"(250,300]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,12.003902408065196,1.586045576342382,0.9039485737235138,wlauc_cat,"(250,300]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1353.1007333943928,45.63673942895056,0.825786525034928,wlauc_cat,"(300,325]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,865.9096747007907,39.791047503282336,1.1236938729553958,wlauc_cat,"(300,325]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,115.2191629641015,14.913689050493806,1.1722126535424893,wlauc_cat,"(300,325]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,15.684659935823769,2.264519379058538,1.539944612925181,wlauc_cat,"(300,325]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,121.299717154015,6.885046751623098,0.3717486114765727,wlauc_cat,"(300,325]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,90.51568390970442,7.512962558507224,1.4119988148562603,wlauc_cat,"(300,325]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,200.5036218811175,13.010334424948637,0.9617965312263488,wlauc_cat,"(300,325]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,105.28281976381528,12.710065892107366,1.0766185526919223,wlauc_cat,"(300,325]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.286262406037684,1.182412269479171,0.6393973514224504,wlauc_cat,"(300,325]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,3774.2204127175023,73.93240413195929,0.9120248805656,wlauc_cat,"(325,365]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,2782.2837395628926,60.78398729564175,0.7857475901293463,wlauc_cat,"(325,365]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,129.40160411887473,15.80628512634734,1.1840472862177691,wlauc_cat,"(325,365]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,5.013686057042704,0.5782411329692918,1.0973888472013942,wlauc_cat,"(325,365]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,105.50626691648527,5.095076351667762,1.0090589954140978,wlauc_cat,"(325,365]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,105.9640825908008,6.091537227703291,0.8341280816767408,wlauc_cat,"(325,365]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,216.8924356699153,9.069928644307636,1.1048297151849955,wlauc_cat,"(325,365]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,309.20662938444167,19.776578274474513,0.6347413092760387,wlauc_cat,"(325,365]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.197141220063342,0.6425608330016143,-0.7796463747226754,wlauc_cat,"(325,365]",1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1276.1165221182744,48.85775225518142,1.100817621997764,subreg,South Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,937.9966788535409,39.045608725268075,1.1059422723617025,subreg,South Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,95.19748107136432,12.54398972952136,0.7749381696174366,subreg,South Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,14.552116413497764,1.936859797494932,0.6583755460724645,subreg,South Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,137.33651224066114,13.056822821019692,1.6333263465108718,subreg,South Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,70.56662950342732,6.284125014987139,0.7125709317810615,subreg,South Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,241.82819834586192,15.891848810764156,-0.9059855928635084,subreg,South Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,125.27387335389376,12.814952904265736,-0.8677595553992786,subreg,South Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.64518324346102,1.146804848545781,0.5876024088641062,subreg,South Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,222.7893490875697,24.48562201928439,1.567680348793442,subreg,New England,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,131.7721568875578,15.893657380593302,1.345129276292174,subreg,New England,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,20.309878881835186,6.968466743523599,1.3034862681200146,subreg,New England,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,11.99610107564084,5.291774926181479,2.150327987445411,subreg,New England,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,79.87019302383993,16.20198460649786,1.713605616107647,subreg,New England,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,105.27644350957706,23.909668569653235,2.1540119943489215,subreg,New England,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,119.43603272101006,58.11843239285462,1.5882560179103988,subreg,New England,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,14.51475819052646,4.538504239959664,0.9058088751274492,subreg,New England,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,8.942138904026342,3.4800245145350943,1.4240578690333836,subreg,New England,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1326.086113066646,46.7422595570432,-0.8275739419546302,subreg,Mid-Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,781.501116464223,36.388707253145,1.100157035251495,subreg,Mid-Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,119.96723438446834,15.027007212520138,1.192441708321677,subreg,Mid-Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,14.640721793312515,1.9894761536253212,1.436220004732397,subreg,Mid-Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,94.89843403566069,7.773872567620354,0.9873612906840216,subreg,Mid-Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,100.40390262499274,8.968856888273518,0.9096093819237498,subreg,Mid-Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,176.03026603146503,23.72375498722105,-1.7790930395783031,subreg,Mid-Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,100.94066665894562,10.019316030413991,-0.49047681657367026,subreg,Mid-Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.612937444682348,1.2438968627062266,0.6411934163586108,subreg,Mid-Atlantic,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1284.741072182629,41.5163215368348,0.4018344017503117,subreg,East North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,940.3841993115306,34.79520681320269,0.7007977196132714,subreg,East North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,85.61282426565454,13.71340334072219,1.364084464432894,subreg,East North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,12.50289463750347,1.9430653537824376,1.174268339102479,subreg,East North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,132.85226875942783,10.708897347193322,0.9548325377501736,subreg,East North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,69.06020406274385,7.739259854212887,1.4525330559991774,subreg,East North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,224.806683367316,14.062396901561684,1.0098793009583429,subreg,East North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,110.63667638294658,13.022130519480893,0.9704233020548032,subreg,East North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.206284158511064,1.349207532610563,1.3660211472885295,subreg,East North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,494.08355506462453,24.939571453976555,-0.26746429770154406,subreg,West North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,381.35523632825334,23.114198414151037,-0.8088553274014819,subreg,West North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,28.366475463375473,8.262984774203114,1.7902162559777983,subreg,West North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,11.023029698627402,3.394838938996419,1.7571580274546093,subreg,West North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,135.90362240473624,16.166287787714825,1.018606767324391,subreg,West North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,67.71513333288088,8.881890995847254,1.0002558248093056,subreg,West North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,310.16144787359576,28.468430112592195,-5.180297383508169,subreg,West North Central,1,0.15,0.15,0.3,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
